50.00 -1.90821e-07
100.00 -2.68496e-07
150.00 -4.22667e-07
200.00 -6.49039e-07
250.00 -6.92863e-07
300.00 -1.02213e-06
350.00 -1.55225e-06
400.00 -1.82581e-06
450.00 -2.14064e-06
500.00 -1.85041e-06
550.00 -1.3114e-06
600.00 -1.25734e-06
650.00 -1.63596e-06
700.00 -1.66891e-06
750.00 -1.26775e-06
800.00 -1.11082e-06
850.00 -1.03499e-06
900.00 -8.86938e-07
950.00 -1.16245e-06
1000.00 -1.64556e-06
1050.00 -1.97236e-06
1100.00 -1.98762e-06
1150.00 -1.85412e-06
1200.00 -1.75662e-06
1250.00 -1.4441e-06
1300.00 -1.11753e-06
1350.00 -1.56134e-06
1400.00 -2.104e-06
1450.00 -1.7261e-06
1500.00 -1.43282e-06
1550.00 -1.53695e-06
1600.00 -1.57739e-06
1650.00 -1.83515e-06
1700.00 -2.05851e-06
1750.00 -1.85062e-06
1800.00 -1.53747e-06
1850.00 -1.75976e-06
1900.00 -2.38263e-06
1950.00 -2.56874e-06
2000.00 -2.20341e-06
2050.00 -1.62718e-06
2100.00 -1.74457e-06
2150.00 -2.23388e-06
2200.00 -2.38818e-06
2250.00 -2.54769e-06
2300.00 -2.91769e-06
2350.00 -3.33531e-06
2400.00 -3.41388e-06
2450.00 -3.68393e-06
2500.00 -3.77005e-06
2550.00 -3.62277e-06
2600.00 -3.76151e-06
2650.00 -3.37022e-06
2700.00 -3.21962e-06
2750.00 -3.65423e-06
2800.00 -3.7574e-06
2850.00 -3.65932e-06
2900.00 -3.79913e-06
2950.00 -4.31272e-06
3000.00 -4.51516e-06
3050.00 -4.10548e-06
3100.00 -3.81485e-06
3150.00 -3.76088e-06
3200.00 -3.55931e-06
3250.00 -3.61336e-06
3300.00 -3.84774e-06
3350.00 -3.94242e-06
3400.00 -4.14257e-06
3450.00 -4.52273e-06
3500.00 -4.87355e-06
3550.00 -5.06385e-06
3600.00 -5.53282e-06
3650.00 -5.58814e-06
3700.00 -5.02563e-06
3750.00 -4.5148e-06
3800.00 -4.28381e-06
3850.00 -4.47758e-06
3900.00 -5.07878e-06
3950.00 -5.54714e-06
4000.00 -5.8059e-06
4050.00 -5.68793e-06
4100.00 -5.092e-06
4150.00 -5.0568e-06
4200.00 -4.93532e-06
4250.00 -4.59696e-06
4300.00 -4.89329e-06
4350.00 -5.15746e-06
4400.00 -5.13595e-06
4450.00 -5.2672e-06
4500.00 -5.31771e-06
4550.00 -5.60196e-06
4600.00 -5.9922e-06
4650.00 -6.01095e-06
4700.00 -6.08966e-06
4750.00 -6.23859e-06
4800.00 -6.53671e-06
4850.00 -6.63092e-06
4900.00 -6.38928e-06
4950.00 -5.68445e-06
5000.00 -5.12001e-06
5050.00 -5.2302e-06
5100.00 -5.48732e-06
5150.00 -5.30309e-06
5200.00 -5.14359e-06
5250.00 -5.69049e-06
5300.00 -5.67913e-06
5350.00 -5.61245e-06
5400.00 -5.92723e-06
5450.00 -6.1049e-06
5500.00 -5.93886e-06
5550.00 -5.46816e-06
5600.00 -5.29937e-06
5650.00 -5.13746e-06
5700.00 -4.9013e-06
5750.00 -4.79509e-06
5800.00 -5.15299e-06
5850.00 -5.72836e-06
5900.00 -5.87484e-06
5950.00 -5.74989e-06
6000.00 -6.0271e-06
6050.00 -6.39343e-06
6100.00 -6.63389e-06
6150.00 -6.77387e-06
6200.00 -6.45299e-06
6250.00 -6.46887e-06
6300.00 -6.78185e-06
6350.00 -6.36953e-06
6400.00 -6.23937e-06
6450.00 -6.95408e-06
6500.00 -7.12441e-06
6550.00 -6.82397e-06
6600.00 -6.57934e-06
6650.00 -6.39364e-06
6700.00 -6.43683e-06
6750.00 -6.78498e-06
6800.00 -6.81812e-06
6850.00 -6.78627e-06
6900.00 -7.34582e-06
6950.00 -7.93661e-06
7000.00 -8.02882e-06
7050.00 -7.77953e-06
7100.00 -7.52468e-06
7150.00 -7.13285e-06
7200.00 -7.17801e-06
7250.00 -7.47787e-06
7300.00 -7.3176e-06
7350.00 -7.05523e-06
7400.00 -7.13644e-06
7450.00 -7.03786e-06
7500.00 -6.87654e-06
7550.00 -7.08997e-06
7600.00 -7.16277e-06
7650.00 -6.91655e-06
7700.00 -6.09746e-06
7750.00 -6.01282e-06
7800.00 -6.54427e-06
7850.00 -6.54584e-06
7900.00 -6.37883e-06
7950.00 -6.24004e-06
8000.00 -6.02315e-06
8050.00 -6.23506e-06
8100.00 -6.72358e-06
8150.00 -6.8791e-06
8200.00 -7.06027e-06
8250.00 -6.77212e-06
8300.00 -6.67969e-06
8350.00 -6.87633e-06
8400.00 -7.0959e-06
8450.00 -7.12397e-06
8500.00 -7.09171e-06
8550.00 -7.18717e-06
8600.00 -6.85541e-06
8650.00 -6.95916e-06
8700.00 -7.05277e-06
8750.00 -6.79676e-06
8800.00 -6.86444e-06
8850.00 -6.91745e-06
8900.00 -6.79339e-06
8950.00 -6.6723e-06
9000.00 -6.87526e-06
9050.00 -6.79942e-06
9100.00 -6.39526e-06
9150.00 -6.74516e-06
9200.00 -7.01501e-06
9250.00 -6.99004e-06
9300.00 -7.04317e-06
9350.00 -7.02344e-06
9400.00 -7.40971e-06
9450.00 -7.44745e-06
9500.00 -7.09876e-06
9550.00 -7.37251e-06
9600.00 -7.99136e-06
9650.00 -8.17044e-06
9700.00 -7.73005e-06
9750.00 -7.0301e-06
9800.00 -6.76257e-06
