50.00 -.116806031E-06
100.00 -.228988966E-06
150.00 -.302055204E-06
200.00 -.362124160E-06
250.00 -.452862477E-06
300.00 -.555827695E-06
350.00 -.639492332E-06
400.00 -.637435211E-06
450.00 -.626651259E-06
500.00 -.672687354E-06
550.00 -.675945893E-06
600.00 -.712022020E-06
650.00 -.738331337E-06
700.00 -.721989828E-06
750.00 -.794154038E-06
800.00 -.833442552E-06
850.00 -.960197901E-06
900.00 -.109186984E-05
950.00 -.101669551E-05
1000.00 -.984212111E-06
1050.00 -.111483236E-05
1100.00 -.119751466E-05
1150.00 -.128704780E-05
1200.00 -.147095276E-05
1250.00 -.157910141E-05
1300.00 -.166375768E-05
1350.00 -.174442133E-05
1400.00 -.179431078E-05
1450.00 -.179405292E-05
1500.00 -.188021631E-05
1550.00 -.193353697E-05
1600.00 -.190149341E-05
1650.00 -.200614618E-05
1700.00 -.201783890E-05
1750.00 -.191465457E-05
1800.00 -.193444104E-05
1850.00 -.208291076E-05
1900.00 -.224213040E-05
1950.00 -.231106097E-05
2000.00 -.233552375E-05
2050.00 -.237950120E-05
2100.00 -.242632871E-05
2150.00 -.244340807E-05
2200.00 -.249906235E-05
2250.00 -.253595493E-05
2300.00 -.259378972E-05
2350.00 -.268230603E-05
2400.00 -.272017284E-05
2450.00 -.281540083E-05
2500.00 -.288792857E-05
2550.00 -.297068971E-05
2600.00 -.301537208E-05
2650.00 -.306409156E-05
2700.00 -.325360477E-05
2750.00 -.330606949E-05
2800.00 -.335301540E-05
2850.00 -.346953749E-05
2900.00 -.349395067E-05
2950.00 -.342799298E-05
3000.00 -.338135230E-05
3050.00 -.348644798E-05
3100.00 -.353767692E-05
3150.00 -.353689329E-05
3200.00 -.352492256E-05
3250.00 -.349604910E-05
3300.00 -.353629356E-05
3350.00 -.364383918E-05
3400.00 -.371337999E-05
3450.00 -.369218430E-05
3500.00 -.373516487E-05
3550.00 -.372243069E-05
3600.00 -.370992889E-05
3650.00 -.379460914E-05
3700.00 -.385647639E-05
3750.00 -.390344896E-05
3800.00 -.393278059E-05
3850.00 -.403574095E-05
3900.00 -.414233783E-05
3950.00 -.423631998E-05
4000.00 -.437638155E-05
4050.00 -.443233911E-05
4100.00 -.442720997E-05
4150.00 -.448035010E-05
4200.00 -.463952330E-05
4250.00 -.473835835E-05
4300.00 -.477751483E-05
4350.00 -.492907146E-05
4400.00 -.508112373E-05
4450.00 -.518219612E-05
4500.00 -.520424262E-05
4550.00 -.521329608E-05
4600.00 -.536165913E-05
4650.00 -.551962164E-05
4700.00 -.565773415E-05
4750.00 -.578839984E-05
4800.00 -.586397617E-05
4850.00 -.587266979E-05
4900.00 -.589363147E-05
4950.00 -.590869280E-05
5000.00 -.592356189E-05
5050.00 -.598657825E-05
5100.00 -.598036449E-05
5150.00 -.607017751E-05
5200.00 -.631237838E-05
5250.00 -.644087065E-05
5300.00 -.646291829E-05
5350.00 -.645193183E-05
5400.00 -.638827986E-05
5450.00 -.631766113E-05
5500.00 -.627117705E-05
5550.00 -.624900546E-05
5600.00 -.634902902E-05
5650.00 -.650204239E-05
5700.00 -.657295202E-05
5750.00 -.660318625E-05
5800.00 -.661339109E-05
5850.00 -.664512270E-05
5900.00 -.664549819E-05
5950.00 -.672985390E-05
6000.00 -.684586052E-05
6050.00 -.690848046E-05
6100.00 -.689978817E-05
6150.00 -.687440293E-05
6200.00 -.707266482E-05
6250.00 -.718051855E-05
6300.00 -.718632210E-05
6350.00 -.722472969E-05
6400.00 -.717519421E-05
6450.00 -.722845997E-05
6500.00 -.733780077E-05
6550.00 -.737781033E-05
6600.00 -.733928602E-05
6650.00 -.733091584E-05
6700.00 -.747946455E-05
6750.00 -.759727041E-05
6800.00 -.775134680E-05
6850.00 -.788266923E-05
6900.00 -.790903337E-05
6950.00 -.798907986E-05
7000.00 -.812248792E-05
7050.00 -.822349736E-05
7100.00 -.823630022E-05
7150.00 -.826762108E-05
7200.00 -.820329464E-05
7250.00 -.818308056E-05
7300.00 -.833789721E-05
7350.00 -.844842707E-05
7400.00 -.846889113E-05
7450.00 -.847556538E-05
7500.00 -.858678498E-05
7550.00 -.872591572E-05
7600.00 -.880266033E-05
7650.00 -.882566476E-05
7700.00 -.884597980E-05
7750.00 -.889075914E-05
7800.00 -.894837004E-05
7850.00 -.910169744E-05
7900.00 -.929258130E-05
7950.00 -.938346583E-05
8000.00 -.933769729E-05
8050.00 -.935039967E-05
8100.00 -.946085974E-05
8150.00 -.959263111E-05
8200.00 -.969638396E-05
8250.00 -.977123211E-05
8300.00 -.987810757E-05
8350.00 -.990735589E-05
8400.00 -.989479161E-05
8450.00 -.990358802E-05
8500.00 -.996678905E-05
8550.00 -.100970469E-04
8600.00 -.102007112E-04
8650.00 -.102753300E-04
8700.00 -.103555394E-04
8750.00 -.104176344E-04
8800.00 -.104276105E-04
8850.00 -.104108950E-04
8900.00 -.104643334E-04
8950.00 -.105100530E-04
9000.00 -.106372759E-04
9050.00 -.108874893E-04
9100.00 -.110659838E-04
9150.00 -.112290683E-04
9200.00 -.112509769E-04
